TERM,CAMPUS,XLST,CRN,DAYS,START,END,ROOM
202408,PN,"",84597,MW,1000,1115,NE 0150
202408,PN,"",84598,MW,1300,1415,NE 0320
202408,PN,"",84599,T,1600,1845,NE 1170
202408,PN,"",84603,W,1900,2145,NE 1140
202408,PN,"",84604,W,1300,1545,NE 1340
202408,PN,"",84605,TR,1000,1115,NE 0120
202408,PN,"",84606,TR,830,950,NE 1330
202408,PN,"",84607,MW,2030,2150,NE 1330
202408,PN,"",84608,F,900,1145,NE 0420
202408,PN,"",84609,F,1215,1500,NC 1300
202408,PN,"",84610,TR,1430,1525,NA 1140
202408,PN,"",84611,MW,1300,1355,NA 1170
202408,PN,"",84612,TR,1300,1415,NA 1140
202408,PN,"",84613,MW,1430,1545,NA 2230
202408,PN,"",84614,TR,1000,1115,NE 0340
202408,PN,"",84662,T,1300,1545,NC 1300
202408,PN,"",84663,M,1000,1245,NC 1300
202408,PN,"",84938,TR,1130,1245,NE 0150
202408,PN,"",85059,TR,1130,1225,NE 1360
202408,PN,"",85227,TR,1130,1245,NE 0340
202408,PN,"",85257,M,1130,1225,NE 1220
202408,PN,"",85268,TR,1000,1115,NE 0350
202408,PN,"",85269,R,1130,1225,NE 0350
202408,PN,"",85270,MW,1000,1055,NE 1360
202408,PN,"",85272,MW,1430,1545,NE 0300
202408,PN,"",85274,W,830,1115,NE 1140
202408,PN,"",85275,M,1300,1545,NE 1340
202408,PN,"",85376,T,830,945,NF 1500
202408,PN,"",85377,T,1130,1245,NF 1500
202408,PN,"",85378,W,1130,1245,NF 1500
202408,PN,"",85379,W,1430,1545,NF 1500
202408,PN,"",85380,T,1000,1115,NF 1500
202408,PN,"",85381,W,1300,1415,NA 2190
202408,PN,"",85382,R,1000,1115,NA 2160
202408,PN,"",85514,MW,1000,1115,NE 0120
202408,PN,"",85540,MW,830,945,NA 2160
202408,PN,"",85631,MW,1000,1115,NA 1100
202408,PN,"",85671,MW,1000,1115,NE 0320
202408,PN,"",85734,TR,1600,1715,NE 1380
202408,PN,"",85834,TR,700,815,ND 1120
202408,PN,"",86196,MW,1130,1245,NE 0150
202408,PN,"",86202,TR,1300,1355,NE 0420
202408,PN,"",86203,MW,1130,1245,NE 0130
202408,PN,"",86207,W,1300,1545,NC 1320
202408,PN,"",86208,TR,1430,1545,NE 1220
202408,PN,"",86209,T,1600,1655,NE 1220
202408,PN,"",86218,MW,1130,1225,NA 1140
202408,PN,"",86219,MW,1000,1115,NA 1140
202408,PN,"",86224,T,1000,1245,NE 1140
202408,PN,"",86226,TR,1000,1115,NE 0330
202408,PN,"",86227,MW,1000,1115,NE 0140
202408,PN,"",86228,MW,1300,1415,NE 1440
202408,PN,"",86229,MW,1130,1245,NE 0260
202408,PN,"",86230,MW,1800,1915,NE 0320
202408,PN,"",86323,MW,830,925,NE 0320
202408,PN,"",86324,MW,1130,1245,NE 0300
202408,PN,"",86325,W,1300,1545,NE 1170
202408,PN,"",86538,TR,830,945,NE 1420
202408,PN,"",86540,TR,1430,1545,NE 0330
202408,PN,"",86541,TR,1000,1115,NE 1400
202408,PN,"",86545,MW,1300,1415,NA 2230
202408,PN,"",86546,MW,830,945,NE 1280
202408,PN,"",86547,MW,700,815,ND 1240
202408,PN,"",86548,MW,1000,1115,NE 0420
202408,PN,"",86549,TR,1000,1115,ND 1240
202408,PN,"",86552,MW,1300,1415,ND 1240
202408,PN,"",86554,TR,1600,1715,ND 1240
202408,PN,"",86555,MW,1130,1245,NE 0190
202408,PN,"",86556,MW,1300,1415,NA 1140
202408,PN,"",86557,MW,1000,1115,NA 2160
202408,PN,"",86558,MW,1130,1245,NA 2160
202408,PN,"",86559,MW,1000,1115,NE 0190
202408,PN,"",86560,MW,1600,1715,NA 1120
202408,PN,"",86563,TR,1000,1115,ND 1270
202408,PN,"",86567,TR,1000,1055,NE 0320
202408,PN,"",86568,MW,1130,1225,NE 0420
202408,PN,"",86569,TR,1130,1225,NE 0300
202408,PN,"",86570,TR,1130,1245,NA 2230
202408,PN,"",86571,TR,830,925,NE 0320
202408,PN,"",86572,F,900,1050,NE 0320
202408,PN,"",86573,MW,1000,1115,NE 0360
202408,PN,"",86574,MW,1000,1055,NE 0300
202408,PN,"",86575,TR,1130,1225,NE 0380
202408,PN,"",86576,TR,1130,1245,NE 0120
202408,PN,"",86577,MW,1130,1245,NE 0360
202408,PN,"",86578,MW,1300,1355,NE 0140
202408,PN,"",86579,TR,1000,1055,NE 0300
202408,PN,"",86582,TR,1000,1115,NE 0100
202408,PN,"",86583,W,1130,1245,NE 0100
202408,PN,"",86584,TR,1300,1415,NE 0400
202408,PN,"",86585,MW,1430,1545,NE 1260
202408,PN,"",86586,TR,1130,1245,NE 0400
202408,PN,"",86587,TR,1000,1115,NE 0400
202408,PN,"",86588,MW,1130,1245,NE 1380
202408,PN,"",86589,TR,1130,1245,NE 0310
202408,PN,"",86590,MW,830,945,ND 1260
202408,PN,"",86591,MW,1000,1115,NE 0290
202408,PN,"",86592,TR,1000,1115,NE 1440
202408,PN,"",86594,MW,1130,1245,NE 0290
202408,PN,"",86596,TR,1130,1245,NE 1460
202408,PN,"",86597,TR,1000,1115,NE 0130
202408,PN,"",86598,MW,1300,1415,NE 0130
202408,PN,"",86600,MW,1430,1545,NE 1200
202408,PN,"",86679,MW,1300,1415,NE 0310
202408,PN,"",86799,W,1300,1415,ND 1210
202408,PN,"",86800,T,1430,1545,NF 1500
202408,PN,"",86807,MW,1130,1245,NA 2110
202408,PN,"",86847,MW,1000,1115,NE 0100
202408,PN,"",86849,MW,1130,1245,NE 1260
202408,PN,"",86863,MW,1000,1115,ND 1240
202408,PN,"",86919,MW,700,815,NE 0380
202408,PN,"",87162,TR,1000,1115,NE 0290
202408,PN,"",87213,TR,1130,1245,NE 1440
202408,PN,"",87214,TR,1000,1115,NE 1420
202408,PN,"",87522,MW,1000,1115,NE 1380
202408,PN,"",87523,T,1000,1055,NE 1220
202408,PN,"",87524,TR,830,945,NE 1220
202408,PN,"",87525,TR,1000,1115,NA 1100
202408,PN,"",87526,MW,830,945,NE 1260
202408,PN,"",87527,TR,830,945,NA 1100
202408,PN,"",87528,MW,1130,1245,NA 1100
202408,PN,"",87529,TR,1300,1415,NE 1280
202408,PN,"",87530,TR,1130,1245,NE 1220
202408,PN,"",87531,TR,1130,1245,NE 0100
202408,PN,"",87532,TR,1300,1355,NE 0100
202408,PN,"",87533,MW,700,815,NE 1220
202408,PN,"",87534,MW,830,925,NE 1220
202408,PN,"",87535,TR,1300,1415,NE 1380
202408,PN,"",87536,TR,1430,1525,NE 1380
202408,PN,"",87539,MW,830,945,NE 1380
202408,PN,"",87540,TR,1430,1545,NE 0350
202408,PN,"",87543,MW,1000,1115,NE 0350
202408,PN,"",87544,TR,1000,1115,NE 1380
202408,PN,"",87545,TR,1130,1245,NA 1100
202408,PN,"",87546,TR,830,945,NE 0350
202408,PN,"",87549,TR,1300,1415,NE 0340
202408,PN,"",87552,MW,1000,1115,NE 0400
202408,PN,"",87553,MW,1000,1115,NE 1260
202408,PN,"",87554,M,1130,1245,NE 0100
202408,PN,"",87555,TR,1430,1545,NE 0310
202408,PN,"",87556,MW,1000,1115,NE 1400
202408,PN,"",87557,TR,1130,1245,NE 1280
202408,PN,"",87560,MW,830,945,ND 1240
202408,PN,"",87561,MW,1000,1115,ND 1260
202408,PN,"",87562,TR,1000,1115,NE 1280
202408,PN,"",87563,MW,1130,1245,NE 1420
202408,PN,"",87564,TR,1130,1245,NE 1420
202408,PN,"",87565,MW,1300,1415,ND 1260
202408,PN,"",87566,TR,1300,1415,ND 1260
202408,PN,"",87567,MW,1430,1545,ND 1240
202408,PN,"",87568,MW,1600,1715,ND 1240
202408,PN,"",87571,TR,1600,1715,NE 0320
202408,PN,"",87572,MW,830,945,NE 0120
202408,PN,"",87573,TR,830,945,NE 0420
202408,PN,"",87574,TR,1000,1115,NE 0420
202408,PN,"",87576,MW,1130,1245,NE 0140
202408,PN,"",87577,TR,1300,1415,NE 0320
202408,PN,"",87578,MW,1430,1545,NE 0290
202408,PN,"",87580,TR,1430,1545,NE 0380
202408,PN,"",87581,MW,1300,1415,NE 0290
202408,PN,"",87583,TR,1300,1415,ND 1240
202408,PN,"",87584,MW,1300,1355,NE 0420
202408,PN,"",87585,TR,1430,1525,NE 0320
202408,PN,"",87586,MW,830,925,NE 0300
202408,PN,"",87587,TR,1430,1525,NE 0420
202408,PN,"",87699,M,1000,1245,NE 1340
202408,PN,"",87891,R,1000,1245,NE 1130
202408,PN,"",87892,MW,1000,1115,NE 0330
202408,PN,"",88468,MW,830,945,NA 1160
202408,PN,"",88469,MW,1000,1115,NE 0260
202408,PN,"",88470,TR,1130,1245,NE 0370
202408,PN,"",88471,TR,1430,1545,NA 2230
202408,PN,"",88571,TR,1000,1115,NA 2230
202408,PN,"",88572,TR,1300,1415,NA 2170
202408,PN,"",88573,TR,1000,1115,NE 0370
202408,PN,"",88574,MW,1300,1415,NE 0370
202408,PN,"",88575,TR,1130,1245,NA 1170
202408,PN,"",88576,TR,830,945,NA 2170
202408,PN,"",88579,TR,1000,1115,NA 1170
202408,PN,"",88580,MW,1130,1245,NA 1120
202408,PN,"",88637,MW,1130,1245,NE 0310
202408,PN,"",88638,MW,1300,1415,NE 1260
202408,PN,"",88691,TR,1130,1245,NE 1200
202408,PN,"",88692,TR,1130,1245,ND 1240
202408,PN,"",88693,TR,1000,1115,NE 1260
202408,PN,"",88694,MW,830,945,NE 1420
202408,PN,"",88695,MW,1130,1245,ND 1260
202408,PN,"",88696,TR,700,815,ND 1240
202408,PN,"",88700,MW,830,945,NE 1460
202408,PN,"",88713,MW,1130,1245,NE 0380
202408,PN,"",88714,TR,1000,1115,ND 1260
202408,PN,"",88727,TR,1430,1545,ND 1240
202408,PN,"",88728,TR,1000,1115,NE 1460
202408,PN,"",88735,TR,1500,1745,NA 1150
202408,PN,"",88736,TR,1130,1245,NE 0130
202408,PN,"",88737,TR,1300,1415,NE 0130
202408,PN,"",88741,TR,1130,1245,ND 1270
202408,PN,"",88755,MW,1000,1115,NE 0340
202408,PN,"",88757,TR,1430,1545,NE 0120
202408,PN,"",88758,TR,1300,1415,NE 0300
202408,PN,"",88807,TR,1000,1055,NA 1120
202408,PN,"",88808,TR,830,945,NA 1120
202408,PN,"",88809,TR,1300,1355,NA 1120
202408,PN,"",88811,TR,1130,1245,NA 1120
202408,PN,"",88813,TR,1130,1225,NA 1140
202408,PN,"",88815,TR,1000,1115,NA 1140
202408,PN,"",88816,TR,830,945,ND 1120
202408,PN,"",88817,MW,1130,1245,NA 2180
202408,PN,"",88818,TR,1300,1415,NA 1170
202408,PN,"",89034,TR,1300,1445,NE 1460
202408,PN,"",89074,TR,830,945,NE 0120
202408,PN,"",89077,TR,1730,1845,NE 0120
202408,PN,"",89078,MW,830,945,NE 0400
202408,PN,"",89079,TR,830,945,NE 1460
202408,PN,"",89080,MW,1130,1245,ND 1240
202408,PN,"",89081,TR,1130,1245,NE 0140
202408,PN,"",89082,MW,1730,1845,NE 1440
202408,PN,"",89083,MW,830,945,NE 0140
202408,PN,"",89084,MW,1130,1245,NE 0120
202408,PN,"",89085,MW,1730,1845,NE 0300
202408,PN,"",89086,W,1000,1245,NE 1300
202408,PN,"",89087,R,1000,1245,NC 1300
202408,PN,"",89088,S,900,1145,NE 0380
202408,PN,"",89089,TR,1300,1415,NE 0380
202408,PN,"",89090,MW,1130,1245,NE 1400
202408,PN,"",89091,MW,1130,1245,NE 0320
202408,PN,"",89092,MW,1130,1245,NE 1280
202408,PN,"",89093,TR,1000,1115,NE 0380
202408,PN,"",89094,MW,1300,1415,NE 0300
202408,PN,"",89110,R,1300,1545,NC 1300
202408,PN,"",89320,T,1000,1245,NC 1300
202408,PN,"",89371,TR,800,915,NE 0190
202408,PN,"",89408,W,830,945,NF 1400
202408,PN,"",89440,MW,1430,1525,NE 0420
202408,PN,"",89562,MW,1130,1245,NE 1460
202408,PN,"",90035,MW,1100,1245,NE 0280
202408,PN,"",90036,MW,1300,1445,NE 0280
202408,PN,"",90107,W,1600,1845,NE 1130
202408,PN,"",90108,MW,1300,1415,NE 0380
202408,PN,"",90109,M,1000,1245,NC 1320
202408,PN,"",90110,TR,1130,1245,ND 1150
202408,PN,"",90111,MW,1430,1545,NE 0310
202408,PN,"",90112,MW,1300,1415,ND 1270
202408,PN,"",90208,TR,1300,1415,NE 0140
202408,PN,"",90209,TR,1300,1415,NE 0290
202408,PN,"",90371,TR,1300,1415,NE 1440
202408,PN,"",90382,W,1300,1545,NE 1140
202408,PN,"",90383,T,1300,1545,NE 1340
202408,PN,"",90399,TR,1000,1115,NE 1200
202408,PN,"",90405,TR,1000,1115,NE 0360
202408,PN,"",90446,TR,1130,1245,NE 1380
202408,PN,"",90622,F,1215,1500,NE 1170
202408,PN,"",90624,M,1300,1545,NC 1320
202408,PN,"",90657,TR,1300,1415,NE 0350
202408,PN,"",90744,TR,1300,1415,NE 0190
202408,PN,"",90835,TR,1130,1245,NE 1190
202408,PN,"",90844,M,1600,1845,NE 1130
202408,PN,"",90876,W,1430,1715,NC 1300
202408,PN,"",91414,TR,1130,1245,NE 0270
202408,PN,"",91753,W,1000,1130,NF 1100
202408,PN,"",91899,TR,1430,1545,NA 1160
202408,PN,"",91900,MW,1130,1245,NE 0340
202408,PN,"",91902,TR,1300,1415,ND 1270
202408,PN,"",91904,TR,1130,1225,NE 0320
202408,PN,"",91905,MW,1300,1415,NE 1400
202408,PN,"",91906,MW,1130,1225,ND 1120
202408,PN,"",91907,MW,1000,1115,ND 1120
202408,PN,"",92085,MW,1300,1415,NA 2110
202408,PN,"",92162,MW,1300,1415,NE 1380
202408,PN,"",92163,W,1000,1245,NE 1170
202408,PN,"",92164,TR,1130,1245,NE 0330
202408,PN,"",92165,T,1300,1545,NE 1370
202408,PN,"",92166,T,1000,1245,NC 1320
202408,PN,"",92282,TR,1930,2045,NA 1160
202408,PN,"",92283,TR,1100,1215,NE 0280
202408,PN,"",92496,M,1300,1455,NE 0150
202408,PN,"",92544,TR,1130,1245,NE 1400
202408,PN,"",92581,MW,1430,1545,NE 0380
202408,PN,"",92597,MW,1000,1115,ND 1110
202408,PN,"",92651,MW,1300,1415,NE 0120
202408,PN,"",92658,MW,1000,1115,NE 1190
202408,PN,"",92660,TR,1300,1415,NE 1190
202408,PN,"",92684,TR,1130,1245,NE 0110
202408,PN,"",92688,MW,830,945,NE 0420
202408,PN,"",92742,TR,1000,1115,NE 0270
202408,PN,"",92769,TR,1130,1245,NE 0310
202408,PN,"",92781,R,1300,1545,NE 1140
202408,PN,"",92915,S,900,1050,NE 0320
202408,PN,"",92939,MW,1300,1415,NE 0360
202408,PN,"",92940,F,900,1145,NE 1420
202408,PN,"",92958,TR,1430,1550,NE 1330
202408,PN,"",93112,TR,1000,1115,NA 2180
202408,PN,"",93113,TR,1130,1245,NA 2160
202408,PN,"",93115,TR,1000,1115,NA 2130
202408,PN,"",93239,S,1215,1600,NE 0190
202408,PN,"",93252,M,1130,1225,ND 1270
202408,PN,"",93253,MW,1000,1115,ND 1270
202408,PN,"",93263,TR,1000,1115,NA 2220
202408,PN,"",93272,MW,1000,1115,NA 1160
202408,PN,"",93286,TR,830,945,NE 1440
202408,PN,"",93340,MW,1430,1545,NE 1220
202408,PN,"",93341,M,1600,1655,NE 1220
202408,PN,"",93374,T,1900,2145,NE 1340
202408,PN,"",93458,TR,1300,1415,NE 1420
202408,PN,"",93493,TR,1130,1225,ND 1120
202408,PN,"",93494,TR,1000,1115,ND 1120
202408,PN,"",93500,T,1430,1525,NA 1100
202408,PN,"",93528,TR,1430,1545,NE 0350
202408,PN,"",93529,T,1600,1655,NE 0350
202408,PN,"",93546,MW,1130,1245,NE 0230
202408,PN,"",93558,MW,1300,1415,NE 0190
202408,PN,"",93559,MW,1430,1525,NE 0190
202408,PN,"",93584,TR,1130,1245,NE 1260
202408,PN,"",93585,R,1300,1355,NE 1260
202408,PN,"",93619,T,1830,1920,NE 1200
202408,PN,PCM01,92341,MW,1000,1115,NE 0230
202408,PN,PCM02,89396,W,1300,1355,NE 0230
202408,PN,PCM04,92786,TR,1100,1245,NE 0230
202408,PN,PCSIM14,90120,MW,1300,1415,NE 0260
202408,PN,PNDHYG01,83994,TR,800,1200,NC 1220
202408,PN,PNDHYG01,87115,TR,1300,1700,NC 1220
202408,PN,PNDHYG02,83995,R,800,1150,NC 1375
202408,PN,PNDHYG02,87116,W,1300,1450,NA 2200
202408,PN,PNEMBED01,87547,TR,1300,1415,NA 1100
202408,PN,PNEMBED01,93501,TR,1300,1415,NA 1100
202408,PN,PNH01,87235,MW,1000,1055,NE 0220
202408,PN,PNH01,88279,MW,1000,1055,NE 0220
202408,PN,PNH02,84591,TR,900,1045,NE 0280
202408,PN,PNH02,87254,TR,900,1045,NE 0280
202408,PN,PNH03,86845,TR,1000,1115,NE 0140
202408,PN,PNH03,86846,TR,1000,1115,NE 0140
202408,PN,PNH04,84045,MW,1000,1115,NE 1460
202408,PN,PNH04,86811,MW,1000,1115,NE 1460
202408,PN,PNH05,86593,TR,830,945,ND 1260
202408,PN,PNH05,88701,TR,830,945,ND 1260
202408,PN,PNH06,86595,TR,1130,1245,ND 1260
202408,PN,PNH06,88702,TR,1130,1245,ND 1260
202408,PN,PNH07,85273,T,1300,1545,NE 1300
202408,PN,PNH07,88740,T,1300,1545,NE 1300
202408,PN,PNH08,83901,MW,1130,1245,NC 1340
202408,PN,PNH08,88041,MW,1130,1245,NC 1340
202408,PN,PNH09,89075,TR,1130,1245,NE 0360
202408,PN,PNH09,89076,TR,1130,1245,NE 0360
202408,PN,PNH10,83902,M,1300,1545,NC 1300
202408,PN,PNH10,88042,M,1300,1545,NC 1300
202408,PN,PNH11,86223,TR,1300,1415,NE 0360
202408,PN,PNH11,88052,TR,1300,1415,NE 0360
202408,PN,PNH12,86225,R,1000,1245,NE 1140
202408,PN,PNH12,92687,R,1000,1245,NE 1140
202408,PN,PNSIM01,84596,MW,1000,1115,NC 1340
202408,PS,"",83600,TR,830,945,SB 2100
202408,PS,"",83601,TR,1130,1245,SB 2100
202408,PS,"",83602,TR,1000,1115,SB 2100
202408,PS,"",83603,S,1215,1500,SB 1150
202408,PS,"",83605,M,1900,2145,SB 1220
202408,PS,"",83606,M,1900,2145,SB 2220
202408,PS,"",83692,TR,1300,1415,SB 2140
202408,PS,"",83705,W,1000,1245,SB 1200
202408,PS,"",83706,M,1900,2145,SB 1200
202408,PS,"",83748,MW,1430,1525,SB 2140
202408,PS,"",83757,TR,1430,1545,SB 1140
202408,PS,"",83768,MW,1000,1115,SB 1100
202408,PS,"",83769,MW,1130,1245,SB 1100
202408,PS,"",83791,R,1300,1545,SB 1200
202408,PS,"",83817,M,1300,1545,SB 2220
202408,PS,"",83861,MW,830,945,SH 1100
202408,PS,"",83862,MW,1430,1545,SH 1300
202408,PS,"",83863,TR,830,945,SH 1300
202408,PS,"",83864,W,1600,1655,SH 1300
202408,PS,"",83865,TR,900,1045,SB 2200
202408,PS,"",83866,MW,830,945,SA 2600
202408,PS,"",83867,MW,1000,1055,SH 1100
202408,PS,"",83868,T,1000,1055,SH 1300
202408,PS,"",83912,TR,1900,2020,SB 1220
202408,PS,"",83935,MW,1000,1115,SB 2190
202408,PS,"",84026,F,1215,1500,SB 1100
202408,PS,"",84027,F,900,1145,SB 1150
202408,PS,"",84054,MW,1430,1545,SB 2100
202408,PS,"",84055,MW,1730,1845,SB 1100
202408,PS,"",84056,MW,1730,1845,SB 1130
202408,PS,"",84057,M,830,1115,SB 1220
202408,PS,"",84061,T,1300,1545,SB 1150
202408,PS,"",84073,R,1000,1245,SB 2220
202408,PS,"",84074,TR,1800,2000,SB 1150
202408,PS,"",84075,T,1000,1245,SB 1200
202408,PS,"",84076,T,1300,1545,SB 1200
202408,PS,"",84077,R,1600,1845,SB 1200
202408,PS,"",84147,W,830,945,SB 2210
202408,PS,"",84157,MW,1430,1545,SB 2210
202408,PS,"",84575,MW,1300,1415,SB 2190
202408,PS,"",84576,TR,1300,1415,SB 2210
202408,PS,"",84577,MW,830,945,SB 2120
202408,PS,"",84677,TR,1130,1245,SB 1100
202408,PS,"",84679,F,900,1145,SB 1110
202408,PS,"",84681,TR,1600,1720,SB 1220
202408,PS,"",84682,T,830,1115,SB 1150
202408,PS,"",84693,F,1215,1500,SB 1220
202408,PS,"",84695,MW,1300,1415,SB 1130
202408,PS,"",84696,MW,1130,1250,SB 1220
202408,PS,"",84697,TR,830,945,SB 1130
202408,PS,"",85076,TR,1430,1525,SB 2140
202408,PS,"",85188,TR,1130,1245,SB 2170
202408,PS,"",85236,M,1000,1055,SA 2600
202408,PS,"",85334,TR,1130,1245,SC 1120
202408,PS,"",85369,MW,1300,1415,SB 2140
202408,PS,"",85398,M,1600,1845,SB 2220
202408,PS,"",85723,W,1000,1115,SA 2600
202408,PS,"",85724,T,1300,1415,SA 2600
202408,PS,"",85728,R,1000,1115,SB 2180
202408,PS,"",85729,W,1130,1245,SC 1125
202408,PS,"",86033,TR,1130,1245,SB 2140
202408,PS,"",86199,TR,1000,1115,SB 1120
202408,PS,"",86200,TR,1300,1415,SB 1140
202408,PS,"",86201,MW,1100,1245,SB 1120
202408,PS,"",86326,M,1300,1545,SB 1220
202408,PS,"",86327,F,900,1145,SB 1130
202408,PS,"",86329,F,1215,1500,SB 2220
202408,PS,"",86330,S,900,1145,SB 1130
202408,PS,"",86514,TR,1000,1115,SH 1200
202408,PS,"",86521,MW,1130,1245,SB 1140
202408,PS,"",86527,TR,1130,1225,SH 1500
202408,PS,"",86528,TR,1000,1115,SH 1500
202408,PS,"",86529,MW,1300,1415,SH 1100
202408,PS,"",86535,TR,830,925,SB 2120
202408,PS,"",86536,MW,1300,1355,SB 2120
202408,PS,"",86537,MW,1430,1545,SB 2190
202408,PS,"",86539,MW,1130,1245,SB 1110
202408,PS,"",86542,MW,830,945,SB 2200
202408,PS,"",86543,MW,1130,1245,SB 2190
202408,PS,"",86604,MW,1430,1545,SH 1500
202408,PS,"",86605,TR,1130,1245,SB 2120
202408,PS,"",86606,TR,1300,1415,SB 2120
202408,PS,"",86639,MW,1300,1415,SB 1110
202408,PS,"",86838,T,1300,1355,SH 1300
202408,PS,"",86839,TR,1130,1245,SH 1300
202408,PS,"",86840,W,1130,1225,SH 1500
202408,PS,"",86841,MW,1000,1115,SH 1500
202408,PS,"",86881,TR,1000,1115,SC 1120
202408,PS,"",86899,MW,1000,1115,SB 2140
202408,PS,"",86900,MW,1130,1225,SB 2140
202408,PS,"",86978,MW,1300,1415,SH 1500
202408,PS,"",86979,TR,1130,1245,SB 1120
202408,PS,"",87207,TR,830,945,SB 1110
202408,PS,"",87208,MW,830,945,SB 1230
202408,PS,"",87661,TR,1430,1545,SB 2180
202408,PS,"",87664,TR,1000,1115,SH 1100
202408,PS,"",87665,MW,1300,1415,SB 2100
202408,PS,"",87667,MW,830,945,SB 1140
202408,PS,"",87669,MW,1300,1415,SB 1140
202408,PS,"",87670,MW,1000,1115,SB 1140
202408,PS,"",87671,MW,1430,1545,SB 1140
202408,PS,"",87672,TR,1600,1715,SB 1140
202408,PS,"",87673,MW,830,945,SB 2100
202408,PS,"",87674,MW,1000,1115,SB 2100
202408,PS,"",87675,TR,1000,1115,SB 1230
202408,PS,"",87676,MW,1300,1415,SB 2180
202408,PS,"",87678,MW,1600,1715,SB 1140
202408,PS,"",87679,TR,1430,1545,SB 1230
202408,PS,"",88208,MW,1130,1245,SC 1120
202408,PS,"",88481,TR,1130,1245,SH 1100
202408,PS,"",88483,TR,1300,1415,SB 1120
202408,PS,"",88484,MW,1000,1115,SB 2120
202408,PS,"",88591,MW,1130,1245,SB 2120
202408,PS,"",88592,TR,1000,1115,SC 1125
202408,PS,"",88593,MW,1430,1545,SB 2160
202408,PS,"",88594,TR,1000,1115,SB 1110
202408,PS,"",88706,MW,1430,1545,SB 1110
202408,PS,"",88707,MW,1430,1545,SB 2180
202408,PS,"",88708,TR,1000,1115,SB 1140
202408,PS,"",88738,MW,1130,1245,SH 1200
202408,PS,"",88766,TR,1000,1055,SB 2120
202408,PS,"",88805,TR,1130,1225,SB 2150
202408,PS,"",88806,TR,1000,1115,SB 2150
202408,PS,"",88810,TR,830,945,SC 1125
202408,PS,"",88812,TR,1300,1415,SB 2160
202408,PS,"",88814,TR,1130,1245,SB 1110
202408,PS,"",88821,MW,1000,1115,SB 2210
202408,PS,"",88825,MW,830,945,SB 1110
202408,PS,"",88826,M,1000,1245,SB 1150
202408,PS,"",88827,F,900,1145,SB 1170
202408,PS,"",88828,F,1215,1500,SB 1150
202408,PS,"",88829,MW,1130,1245,SB 1130
202408,PS,"",88830,W,1300,1545,SB 1220
202408,PS,"",88831,MW,1300,1415,SB 1120
202408,PS,"",88933,MW,1000,1115,SB 2180
202408,PS,"",89402,W,1300,1415,SC 1120
202408,PS,"",89761,T,1000,1115,SB 2180
202408,PS,"",89762,M,830,945,SB 2210
202408,PS,"",89827,TR,830,945,SB 2140
202408,PS,"",89828,TR,1000,1055,SB 2140
202408,PS,"",89870,TR,1300,1415,SB 1110
202408,PS,"",90174,MW,1300,1415,SB 2210
202408,PS,"",90314,TR,1000,1115,SA 2600
202408,PS,"",90316,TR,1300,1415,SB 2190
202408,PS,"",90317,TR,1730,1845,SA 2600
202408,PS,"",90400,TR,1130,1245,SB 2180
202408,PS,"",90418,TR,1130,1245,SB 1130
202408,PS,"",90419,R,1300,1545,SB 2240
202408,PS,"",90424,MW,1300,1415,SB 2170
202408,PS,"",90436,TR,1100,1245,SB 2210
202408,PS,"",90766,TR,1130,1225,SB 2160
202408,PS,"",90767,TR,1000,1115,SB 2160
202408,PS,"",90768,TR,1430,1525,SB 2150
202408,PS,"",90769,TR,1300,1415,SB 2150
202408,PS,"",90881,MW,1000,1115,SH 1200
202408,PS,"",91070,MW,830,925,SB 1190
202408,PS,"",91071,MW,1000,1115,SB 1190
202408,PS,"",91072,MW,1130,1225,SB 2170
202408,PS,"",91073,TR,1000,1055,SB 1190
202408,PS,"",91074,TR,1300,1415,SB 1190
202408,PS,"",91075,TR,1430,1525,SB 1190
202408,PS,"",91095,MW,1430,1545,SB 1190
202408,PS,"",91096,MW,1130,1225,SB 1190
202408,PS,"",91209,MW,830,945,SB 1130
202408,PS,"",91210,W,1000,1245,SB 2240
202408,PS,"",91519,TR,1130,1225,SB 1170
202408,PS,"",91522,TR,1300,1355,SB 1170
202408,PS,"",91523,TR,1430,1545,SB 1170
202408,PS,"",91936,MW,1130,1245,SA 2600
202408,PS,"",91937,MW,1000,1115,SB 1230
202408,PS,"",91938,MW,1300,1415,SB 1230
202408,PS,"",91939,TR,1130,1245,SB 2200
202408,PS,"",91964,MW,1130,1225,SB 2150
202408,PS,"",91965,MW,1000,1115,SB 2150
202408,PS,"",92322,MW,1000,1115,SH 1300
202408,PS,"",92323,MW,1130,1225,SH 1300
202408,PS,"",92324,TR,1300,1415,SH 1500
202408,PS,"",92337,MW,1430,1525,SB 2150
202408,PS,"",92338,MW,1300,1415,SB 2150
202408,PS,"",92339,TR,1300,1415,SH 1200
202408,PS,"",92359,MW,1300,1415,SH 1200
202408,PS,"",92493,T,1900,2145,SB 2240
202408,PS,"",92529,W,1300,1545,SB 2220
202408,PS,"",92530,TR,1000,1115,SB 1100
202408,PS,"",92531,T,1300,1545,SB 2240
202408,PS,"",92536,TR,1130,1245,SB 1140
202408,PS,"",92548,T,830,945,SA 2600
202408,PS,"",92549,T,1130,1245,SA 2600
202408,PS,"",92691,TR,1130,1245,SH 1200
202408,PS,"",92730,MW,1000,1115,SB 1110
202408,PS,"",93149,MW,1300,1415,SA 2600
202408,PS,"",93150,TR,1130,1245,SB 2190
