TERM,CAMPUS,XLST,CRN,DAYS,START,END,ROOM
202501,PN,"",21734,MW,1300,1415,NA 2180
202501,PN,"",21737,M,1300,1455,NE 0150
202501,PN,"",21898,TR,1300,1415,NE 1190
202501,PN,"",21907,MW,1000,1115,NA 1160
202501,PN,"",22035,TR,1130,1245,NA 2230
202501,PN,"",22179,MW,830,945,NE 0140
202501,PN,"",22196,MW,830,945,NE 0290
202501,PN,"",22257,TR,1130,1245,NA 2180
202501,PN,"",22258,TR,1300,1355,NA 1120
202501,PN,"",22386,TR,1300,1445,NE 0190
202501,PN,"",22451,TR,1300,1415,NE 1200
202501,PN,"",22452,TR,1130,1245,NE 1200
202501,PN,"",22478,MW,1000,1115,ND 1220
202501,PN,"",22479,TR,1300,1415,NE 0400
202501,PN,PCM01,22027,MW,1600,1715,NE 0230
202501,PN,PCSIM16,21630,TR,1300,1415,NE 0230
202501,PN,PCSIM17,21632,MW,1000,1115,NE 0230
202501,PN,PCSIM18,17290,MW,1130,1245,NE 0230
202501,PN,PCSIM21,19367,MW,1300,1415,NC 1340
202501,PN,PCSIM29,19710,M,1000,1115,NC 1340
202501,PN,PNH01,13358,TR,1000,1115,NE 0220
202501,PN,PNH01,15556,TR,1000,1115,NE 0220
202501,PN,PNH02,16913,TR,1300,1415,NA 2200
202501,PN,PNH02,16953,TR,1300,1415,NA 2200
202501,PN,PNH03,16956,TR,1000,1115,NE 0290
202501,PN,PNH03,16957,TR,1000,1115,NE 0290
202501,PN,PNH04,18072,TR,1000,1115,NE 0300
202501,PN,PNH04,19325,TR,1000,1115,NE 0300
202501,PN,PNH05,16918,TR,1000,1115,ND 1240
202501,PN,PNH05,16954,TR,1000,1115,ND 1240
202501,PN,PNH06,16921,TR,830,945,ND 1240
202501,PN,PNH06,16955,TR,830,945,ND 1240
202501,PN,PNH08,15742,MW,1130,1245,NE 0290
202501,PN,PNH08,17324,MW,1130,1245,NE 0290
202501,PN,PNH09,15840,M,1300,1545,NE 1140
202501,PN,PNH09,17325,M,1300,1545,NE 1140
202501,PN,PNH10,17948,TR,1130,1245,NA 2110
202501,PN,PNH10,17949,TR,1130,1245,NA 2110
202501,PN,PNH11,14470,T,1300,1545,NE 1300
202501,PN,PNH11,17326,T,1300,1545,NE 1300
202501,PN,PNH12,14028,MW,1130,1245,NA 2110
202501,PN,PNH12,17327,MW,1130,1245,NA 2110
202501,PN,PNH14,13242,W,1300,1545,NC 1300
202501,PN,PNH14,17328,W,1300,1545,NC 1300
202501,PN,PNH15,20316,TR,1300,1415,NE 0310
202501,PN,PNH15,22180,TR,1300,1415,NE 0310
202501,PS,"",13214,MW,1130,1245,SB 1170
202501,PS,"",13225,W,1000,1245,SB 1200
202501,PS,"",13310,MW,1000,1115,SA 2600
202501,PS,"",13311,MW,1130,1245,SA 2600
202501,PS,"",13312,TR,830,945,SB 2160
202501,PS,"",13314,TR,1130,1245,SC 1120
202501,PS,"",13366,TR,1130,1245,SB 2180
202501,PS,"",13375,T,1300,1355,SH 1500
202501,PS,"",13376,MW,1130,1225,SB 2160
202501,PS,"",13377,TR,1000,1055,SH 1500
202501,PS,"",13379,TR,1130,1245,SH 1500
202501,PS,"",13381,TR,1430,1545,SH 1500
202501,PS,"",13382,TR,830,945,SH 1500
202501,PS,"",13383,MW,1000,1115,SB 2160
202501,PS,"",13415,MW,830,945,SB 1230
202501,PS,"",13471,MW,1130,1245,SB 2210
202501,PS,"",13502,TR,1000,1115,SB 1100
202501,PS,"",13505,MW,1000,1115,SB 1170
202501,PS,"",13507,F,900,1145,SB 1130
202501,PS,"",13508,MW,1730,1845,SB 1110
202501,PS,"",13516,T,830,1115,SB 1220
202501,PS,"",13522,R,1130,1415,SB 1150
202501,PS,"",13532,TR,1130,1250,SB 1220
202501,PS,"",13535,M,1300,1545,SB 2220
202501,PS,"",13536,M,1900,2145,SB 2220
202501,PS,"",13537,R,1300,1545,SB 2240
202501,PS,"",13571,MW,1430,1545,SB 1140
202501,PS,"",13584,TR,1000,1115,SB 1230
202501,PS,"",13587,MW,1000,1115,SB 1140
202501,PS,"",13588,TR,1430,1545,SB 1140
202501,PS,"",13590,TR,830,945,SB 1140
202501,PS,"",13595,MW,1000,1115,SB 1100
202501,PS,"",13597,TR,1300,1415,SB 1230
202501,PS,"",13601,TR,830,945,SB 2180
202501,PS,"",13602,MW,1300,1415,SB 2120
202501,PS,"",13953,MW,1000,1115,SB 1130
202501,PS,"",14009,MW,830,945,SB 1100
202501,PS,"",14071,TR,1300,1355,SB 2170
202501,PS,"",14074,F,1215,1500,SB 2220
202501,PS,"",14107,TR,1000,1055,SB 1190
202501,PS,"",14220,MW,1130,1245,SB 2190
202501,PS,"",14424,F,1215,1500,SB 1200
202501,PS,"",14477,MW,1300,1415,SB 2140
202501,PS,"",14499,TR,1300,1415,SB 2190
202501,PS,"",14954,TR,1430,1545,SB 2100
202501,PS,"",15027,R,1000,1245,SB 1200
202501,PS,"",15036,MW,1000,1115,SB 2210
202501,PS,"",15219,R,1300,1355,SH 1500
202501,PS,"",15259,TR,1430,1545,SB 1230
202501,PS,"",15268,TR,1130,1245,SB 2210
202501,PS,"",15269,F,900,1145,SB 1110
202501,PS,"",15275,TR,1300,1415,SB 1110
202501,PS,"",15325,MW,1300,1415,SB 2200
202501,PS,"",15663,TR,1000,1115,SC 1120
202501,PS,"",15665,MW,1130,1245,SH 1500
202501,PS,"",15739,TR,1130,1245,SB 1190
202501,PS,"",15743,TR,1130,1245,SB 1100
202501,PS,"",15774,MW,1130,1245,SH 1200
202501,PS,"",15832,TR,1000,1115,SH 1200
202501,PS,"",15876,TR,1000,1115,SB 1140
202501,PS,"",15968,MW,1000,1115,SB 2180
202501,PS,"",16050,TR,1300,1415,SB 1140
202501,PS,"",16069,TR,1130,1245,SB 1120
202501,PS,"",16076,TR,830,945,SB 2170
202501,PS,"",16358,MW,1300,1355,SH 1500
202501,PS,"",16475,MW,1000,1115,SB 2120
202501,PS,"",16764,F,1215,1500,SB 1220
202501,PS,"",16765,R,1300,1545,SB 1220
202501,PS,"",16766,F,1215,1500,SB 1130
202501,PS,"",16767,F,900,1145,SB 1150
202501,PS,"",16768,MW,1430,1545,SB 1190
202501,PS,"",16769,M,1600,1845,SB 1200
202501,PS,"",16836,MW,1300,1415,SB 1100
202501,PS,"",16867,TR,1000,1115,SB 1120
202501,PS,"",16872,W,1600,1845,SB 2220
202501,PS,"",16875,S,900,1145,SB 1130
202501,PS,"",16876,S,1215,1500,SB 2260
202501,PS,"",17266,MW,1730,1845,SC 1120
202501,PS,"",17273,MW,1430,1525,SB 2140
202501,PS,"",17279,MW,1130,1225,SB 2140
202501,PS,"",17280,MW,1000,1115,SB 2140
202501,PS,"",17391,MW,1130,1250,SB 1220
202501,PS,"",18076,MW,1300,1445,SH 1100
202501,PS,"",18078,MW,1000,1115,SH 1300
202501,PS,"",18079,M,1130,1225,SH 1300
202501,PS,"",18080,TR,830,945,SC 1125
202501,PS,"",18081,TR,1130,1245,SB 2200
202501,PS,"",18082,MW,1000,1115,SB 2190
202501,PS,"",18084,MW,1300,1415,SB 2150
202501,PS,"",18137,MW,1130,1245,SB 1120
202501,PS,"",18139,TR,1300,1415,SB 2180
202501,PS,"",18151,MW,1000,1115,SB 1230
202501,PS,"",18152,MW,1430,1545,SB 1230
202501,PS,"",18213,MW,830,945,SB 1110
202501,PS,"",18214,M,1000,1245,SB 2260
202501,PS,"",18215,MW,1130,1245,SB 1110
202501,PS,"",18216,W,1300,1545,SB 2260
202501,PS,"",18217,M,1300,1545,SB 1220
202501,PS,"",18218,M,1000,1245,SB 1200
202501,PS,"",18221,TR,1000,1115,SB 1110
202501,PS,"",18222,MW,1430,1545,SB 1130
202501,PS,"",18436,TR,1000,1115,SC 1125
202501,PS,"",18506,TR,1130,1225,SB 2120
202501,PS,"",19221,MW,1300,1415,SB 1230
202501,PS,"",19222,TR,1000,1115,SB 2180
202501,PS,"",19223,MW,1130,1245,SB 1230
202501,PS,"",19230,TR,1130,1225,SB 2140
202501,PS,"",19231,TR,1000,1115,SB 2140
202501,PS,"",19233,MW,1000,1115,SB 2200
202501,PS,"",19234,MW,1000,1115,SC 1125
202501,PS,"",19244,MW,1300,1355,SB 2170
202501,PS,"",19245,TR,1430,1545,SB 2170
202501,PS,"",19246,MW,1300,1415,SB 2210
202501,PS,"",19247,MW,1000,1115,SB 1190
202501,PS,"",19248,MW,1130,1225,SB 1190
202501,PS,"",19262,MW,1730,1845,SB 1130
202501,PS,"",19263,M,1900,2145,SB 1220
202501,PS,"",19264,MW,1130,1245,SB 2100
202501,PS,"",19265,W,830,1115,SB 1150
202501,PS,"",19266,TR,830,945,SB 1190
202501,PS,"",19268,TR,2030,2150,SB 1220
202501,PS,"",19269,MW,830,950,SB 1220
202501,PS,"",19270,W,1300,1545,SB 2220
202501,PS,"",19273,R,1430,1715,SB 2260
202501,PS,"",19307,TR,1300,1415,SB 1120
202501,PS,"",19308,MW,1000,1115,SB 1110
202501,PS,"",19310,MW,1300,1415,SB 2250
202501,PS,"",19311,MW,1000,1115,SH 1500
202501,PS,"",19312,MW,1300,1415,SB 1120
202501,PS,"",19373,TR,1000,1055,SB 2120
202501,PS,"",19405,TR,1130,1225,SB 2170
202501,PS,"",19604,TR,1730,1845,SB 1140
202501,PS,"",19605,MW,1300,1415,SB 2190
202501,PS,"",19613,MW,1600,1715,SB 1140
202501,PS,"",19614,TR,1130,1245,SB 1140
202501,PS,"",19633,MW,1130,1245,SC 1125
202501,PS,"",19731,TR,1000,1115,SB 2190
202501,PS,"",19942,TR,1300,1415,SH 1200
202501,PS,"",20324,MW,1430,1545,SC 1120
202501,PS,"",20559,MW,1130,1225,SB 2150
202501,PS,"",20560,MW,1000,1115,SB 2150
202501,PS,"",20620,TR,1000,1115,SB 2200
202501,PS,"",21094,MW,1300,1415,SH 1200
202501,PS,"",21132,TR,1430,1545,SB 1170
202501,PS,"",21133,T,1600,1845,SB 1220
202501,PS,"",21136,F,900,1145,SB 1100
202501,PS,"",21137,T,1000,1245,SB 1200
202501,PS,"",21138,TR,830,945,SB 1100
202501,PS,"",21139,TR,1130,1245,SB 2100
202501,PS,"",21140,R,1300,1545,SB 2220
202501,PS,"",21142,T,1900,2145,SB 2240
202501,PS,"",21164,MW,1300,1415,SB 1140
202501,PS,"",21165,MW,1130,1245,SB 2180
202501,PS,"",21166,MW,1000,1115,SB 1120
202501,PS,"",21275,M,1130,1225,SH 1100
202501,PS,"",21276,MW,1000,1115,SH 1100
202501,PS,"",21315,TR,1130,1225,SB 2150
202501,PS,"",21316,TR,1000,1115,SB 2150
202501,PS,"",21317,TR,1000,1115,SB 2160
202501,PS,"",21645,MW,1100,1245,SB 2250
202501,PS,"",21735,TR,1730,1845,SH 1300
202501,PS,"",21736,T,1900,1955,SH 1300
202501,PS,"",21738,MW,1730,1845,SH 1300
202501,PS,"",21739,MW,1900,1955,SH 1300
202501,PS,"",22272,MW,1130,1245,SB 2200
202501,PS,"",22337,MW,1300,1415,SB 2180
202501,PS,"",22338,MW,1430,1525,SB 2160
202501,PS,PCM01,22030,MW,1600,1715,SB 2250
202501,PS,PCS00,13510,TR,830,945,SB 1170
202501,PS,PCS00,15737,TR,830,945,SB 1170
202501,PS,PCS01,13538,T,1000,1245,SB 2220
202501,PS,PCS01,17673,T,1000,1245,SB 2220
202501,PS,PCS03,13539,W,1000,1245,SB 2220
202501,PS,PCS03,17672,W,1000,1245,SB 2220
202501,PS,PCS07,18223,MW,1130,1245,SB 1100
202501,PS,PCS07,18224,MW,1130,1245,SB 1100
202501,PS,PCS08,18225,M,1300,1545,SB 2260
202501,PS,PCS08,18226,M,1300,1545,SB 2260
202501,PS,PCS09,15738,MW,830,945,SB 1170
202501,PS,PCS09,19261,MW,830,945,SB 1170
202501,PS,PCS10,15841,TR,1130,1245,SB 1230
202501,PS,PCS10,21649,TR,1130,1245,SB 1230
202501,PS,PCS11,13593,MW,1130,1245,SB 1140
202501,PS,PCS11,21648,MW,1130,1245,SB 1140
202501,PS,PCS12,18085,TR,1300,1415,SB 2140
202501,PS,PCS12,18509,TR,1300,1415,SB 2140
202501,PS,PCS13,13322,MW,1130,1225,SB 2170
202501,PS,PCS13,21671,MW,1130,1225,SB 2170
202501,PS,PCS14,21777,TR,1300,1415,SB 2250
202501,PS,PCS14,21856,TR,1300,1415,SB 2250
202501,PS,PCS15,21778,T,1430,1525,SB 2250
202501,PS,PCS15,21857,T,1430,1525,SB 2250
202501,PS,PCS16,15691,TR,1430,1525,SH 1300
202501,PS,PCS16,21858,TR,1430,1525,SH 1300
202501,PS,PCS17,15692,TR,1300,1415,SH 1300
202501,PS,PCS17,21859,TR,1300,1415,SH 1300
202501,PS,PCS18,18219,TR,1130,1245,SB 1130
202501,PS,PCS18,22118,TR,1130,1245,SB 1130
202501,PS,PCS20,18220,T,1300,1545,SB 1150
202501,PS,PCS20,22119,T,1300,1545,SB 1150
202501,PX,"",21672,W,830,1100,OC-384
202501,PX,"",21674,W,1600,1830,OC-384
202501,PX,"",21675,W,1831,1925,OC-384
202501,PX,"",21913,W,1130,1430,OC-403
202501,PX,"",21950,MW,800,915,400360
202501,PX,"",21951,TR,800,915,400360
202501,PX,"",22753,R,900,1500,999558
202501,PX,PCX01,21911,W,900,1129,OC-403
202501,PX,PCX01,22747,W,900,1129,OC-403
